PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (bep);bep;2007;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2007;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2007;REGIÃO NORDESTE;RIO GRANDE DO NORTE;0;107,695;152,04;2926,77;937,58;0;0;0;0;0;0;0;4124,085
TERRA (bep);bep;2007;REGIÃO NORDESTE;ALAGOAS;38666,489715;51424,12177;29078,13146;72455,605915;44705,42349;51593,513335;37945,14227;30971,225845;15068,285295;3249,57626;36540,058275;34443,97782;446141,55145
TERRA (bep);bep;2007;REGIÃO NORDESTE;SERGIPE;7529,28687;16667,492695;18304,8424965;16482,79577;35493,845695;30797,431455;11686,8022985;20622,319165;16532,01872;16419,4704765;6021,60755;5125,72452;201683,6377115
TERRA (bep);bep;2007;REGIÃO NORDESTE;BAHIA;52597,547485;44851,185505;70919,3114;125742,2747;166865,540765;105091,75845;98633,637725;61384,45222;51785,41949;156628,87128;169887,1830915;163622,3064735;1268009,488585
TERRA (bep);bep;2007;REGIÃO SUDESTE;ESPÍRITO SANTO;131297,8163;73257,94;59540,131;128252,075;18422,18;68065,774;101600,73;56223,125;45016,51;50964,3148;34703,13;34481,405;801825,1311
TERRA (bep);bep;2007;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2007;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2007;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2007;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2007;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2007;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2007;REGIÃO NORDESTE;RIO GRANDE DO NORTE;0;0;0;0;240,73;0;285,075;0;0;0;0;0;525,805
MAR (bep);bep;2007;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
