PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
MAR (mil m3);mil m3;2015;REGIÃO NORDESTE;SERGIPE;1805,01697;2430,94392;2399,03026;1821,07006;1458,47992;1778,75603;4385,32784;928,68045;1326,06745;1639,20931;1618,7918;1769,41147;23360,78548
MAR (mil m3);mil m3;2015;REGIÃO NORDESTE;BAHIA;84,12262;77,29072;86,15325;81,69921;88,94574;103,06491;1011,49344;340,5037;298,61829;106,33193;112,0308;120,25547;2510,51008
MAR (mil m3);mil m3;2015;REGIÃO SUDESTE;ESPÍRITO SANTO;13291,09896;12343,67896;9432,31997;9328,18397;7321,96296;6974,12498;9668,42497;8655,54797;9901,06198;7792,00197;5538,41795;7115,61895;107362,44359
MAR (mil m3);mil m3;2015;REGIÃO SUDESTE;RIO DE JANEIRO;70708,61869;57310,19411;78944,48248;73586,82031;71027,85526;80453,55072;86110,15829;115333,2433;116571,86804;99479,12715;72359,6273;76664,80597;998550,35162
MAR (mil m3);mil m3;2015;REGIÃO SUDESTE;SÃO PAULO;26006,16099;6978,55099;7485,12999;8658,80099;6117,04199;5965,11399;6170,31199;3648,23099;5067,751;3839,77199;3918,50899;3581,21598;87436,58988
MAR (mil m3);mil m3;2015;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2016;REGIÃO NORTE;AMAZONAS;5530,18597;9823,35598;9911,91099;6305,40098;10680,91899;9957,71198;8457,19498;9115,80299;9409,72298;9553,37998;10160,69498;11068,82499;109975,10579
TERRA (mil m3);mil m2;2016;REGIÃO NORDESTE;MARANHÃO;115,79255;143,0296;125,03696;99,45186;98,40844;81,57488;78,7841;100,96549;672,94481;103,66099;98,793;322,75388;2041,19656
TERRA (mil m3);mil m3;2016;REGIÃO NORDESTE;CEARÁ;37,9512;38,50606;42,72762;41,59703;41,92864;40,6617;38,91963;34,89151;33,50652;33,54883;31,93394;34,29905;450,47173
TERRA (mil m3);mil m3;2016;REGIÃO NORDESTE;RIO GRANDE DO NORTE;1918,89226;1908,1731;2058,44979;2062,53805;2072,5578;1706,53997;2183,40622;2084,82986;1794,40876;1576,80785;1608,15762;1602,35255;22577,11383
TERRA (mil m3);mil m3;2016;REGIÃO NORDESTE;ALAGOAS;457,73769;449,71219;556,77316;546,83494;612,47896;555,66701;480,23014;476,63285;476,29843;508,69021;451,53474;466,70757;6039,29789
TERRA (mil m3);mil m3;2016;REGIÃO NORDESTE;SERGIPE;572,61913;544,2735;522,5756;611,14837;280,29782;2081,59721;440,37806;396,34763;361,81179;405,74883;357,20412;399,69376;6973,69582
TERRA (mil m3);mil m3;2016;REGIÃO NORDESTE;BAHIA;3236,02182;2757,86557;2955,56947;3015,21897;2943,38088;2883,85535;2901,31322;2654,80311;2749,73068;2933,97386;2666,73249;2803,61939;34502,08481
TERRA (mil m3);mil m3;2016;REGIÃO SUDESTE;ESPÍRITO SANTO;696,94579;716,35721;670,71078;686,44845;771,42518;755,90325;736,68819;733,90749;707,22397;678,92093;618,37654;680,83177;8453,73955
TERRA (mil m3);mil m3;2016;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2016;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2016;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2016;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m2;2016;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2016;REGIÃO NORDESTE;CEARÁ;265,444;232,593;337,671;264,28397;259,34598;239,60097;192,39897;206,74299;197,80798;196,98697;218,81797;222,90497;2834,59877
MAR (mil m3);mil m3;2016;REGIÃO NORDESTE;RIO GRANDE DO NORTE;431,24508;391,06804;409,20067;406,92297;431,21025;405,0614;435,90629;446,45045;378,938;386,22371;363,06337;393,40638;4878,69661
MAR (mil m3);mil m3;2016;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
