PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (mil m3);mil m3;2006;REGIÃO NORDESTE;BAHIA;3605,761;1015,018;2013,21;1582,273;2458,987;2482,43;2087,508;1175,382;1511,281;3102,667;1316,586;2023,229;24374,332
TERRA (mil m3);mil m3;2006;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;1268,14;22588,041;23501,92;23013,647;21324,011;91695,759
TERRA (mil m3);mil m3;2006;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2006;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2006;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2006;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2006;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2006;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2006;REGIÃO NORDESTE;RIO GRANDE DO NORTE;249;38;0;212;317;46;77;41;0;38;0;1;1019
MAR (mil m3);mil m3;2006;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2006;REGIÃO NORDESTE;SERGIPE;10247,6419;9262,0321;5739,84;14366,3671;12352,49;10391,069;9498,981;5325,938;5580;5923,956;6482,995;5610;100781,3101
MAR (mil m3);mil m3;2006;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2006;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2006;REGIÃO SUDESTE;RIO DE JANEIRO;15687,269;22553,659;39762,174;29450,2949;12589,617;4013,625;9032,59;17840,876;9492,011;18182,329;14454,925;3442,617;196501,9869
MAR (mil m3);mil m3;2006;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2006;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2007;REGIÃO NORTE;AMAZONAS;232735,905;221682,388;247297,475;233793,11;235578,104;234035,629;242231,666;246947,755;234081,467;230218,182;244607,422;237069,647;2840278,75
TERRA (mil m3);mil m3;2007;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2007;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2007;REGIÃO NORDESTE;RIO GRANDE DO NORTE;0;17;24;462;148;0;0;0;0;0;0;0;651
TERRA (mil m3);mil m3;2007;REGIÃO NORDESTE;ALAGOAS;6103,629;8117,462;4590,076;11437,349;7056,894;8144,201;5989,762;4888,907;2378,577;512,956;5767,965;5437,092;70424,87
TERRA (mil m3);mil m3;2007;REGIÃO NORDESTE;SERGIPE;1188,522;2631,017;2889,4779;2601,862;5602,817;4861,473;1844,7991;3255,299;2609,632;2591,8659;950,53;809,112;31836,4069
TERRA (mil m3);mil m3;2007;REGIÃO NORDESTE;BAHIA;8302,691;7079,903;11194,84;19848,82;26340,259;16589,07;15569,635;9689,732;8174,494;24724,368;26817,2349;25828,3041;200159,351
TERRA (mil m3);mil m3;2007;REGIÃO SUDESTE;ESPÍRITO SANTO;20725,78;11564;9398,6;20245;2908;10744,4;16038;8875;7106;8044,88;5478;5443;126570,66
TERRA (mil m3);mil m3;2007;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;;;0
TERRA (mil m3);mil m3;2007;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;;;0
TERRA (mil m3);mil m3;2007;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;;;0
MAR (mil m3);mil m3;2007;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;;;0
MAR (mil m3);mil m3;2007;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2007;REGIÃO NORDESTE;CEARÁ;0;;0;0;0;0;0;0;0;0;0;0;0
